2024-11-04 21:55:48,484 PyTorch Device: cuda
2024-11-04 21:55:48,484 Number of qudits: 7
2024-11-04 21:55:48,484 Number of qubits: 14
2024-11-04 21:55:48,484 Ground State Energy: -4.0000
2024-11-04 21:55:48,484 Load: ./mats/VGON_nqd7_20241104_215455.mat without overlaps
2024-11-04 21:55:48,484 Energy: -3.88836166, KL: 2.9937e-03, Cos_Sim: 0.91862535, 0.17052525, Batch Size: 16
2024-11-04 22:02:04,446 Save: ./mats/VGON_nqd7_20241104_215455.mat with overlaps
2024-11-04 22:02:04,457 Load: ./mats/VGON_nqd7_20241104_210219.mat without overlaps
2024-11-04 22:02:04,457 Energy: -3.87618010, KL: 3.1355e-03, Cos_Sim: 0.88586426, 0.11536287, Batch Size: 16
2024-11-04 22:02:10,692 Energy: -3.59789728, -3.82963669, -3.94658564, Cos_Sim: 0.91076124, 0.14903557, -0.61844450, Fidelity: 0.98816425, 0.88448272, 0.65395350, 1/60, 6.17
2024-11-04 22:02:16,841 Energy: -3.73523456, -3.87173333, -3.94369994, Cos_Sim: 0.86413783, 0.10297448, -0.80157685, Fidelity: 0.98195957, 0.92783880, 0.79546435, 2/60, 12.31
2024-11-04 22:02:23,009 Energy: -3.75285086, -3.87166550, -3.92757975, Cos_Sim: 0.77169091, 0.04278150, -0.63481599, Fidelity: 0.98029460, 0.93553005, 0.82470204, 3/60, 18.48
2024-11-04 22:02:29,194 Energy: -3.74928843, -3.87156821, -3.95017013, Cos_Sim: 0.84724259, 0.04386145, -0.62800354, Fidelity: 0.98178427, 0.91379054, 0.81522231, 4/60, 24.67
2024-11-04 22:02:35,356 Energy: -3.75608280, -3.84940921, -3.92987177, Cos_Sim: 0.83727586, 0.07197403, -0.66092658, Fidelity: 0.98423074, 0.91652168, 0.79973140, 5/60, 30.83
2024-11-04 22:02:41,547 Energy: -3.66330713, -3.85616777, -3.92094323, Cos_Sim: 0.88285220, 0.16421662, -0.64793766, Fidelity: 0.97788237, 0.90478286, 0.73733216, 6/60, 37.02
2024-11-04 22:02:47,784 Energy: -3.78219225, -3.87999409, -3.93927341, Cos_Sim: 0.71679187, 0.02639415, -0.66589725, Fidelity: 0.97931791, 0.92493006, 0.83095175, 7/60, 43.26
2024-11-04 22:02:53,962 Energy: -3.80371537, -3.88039081, -3.92345072, Cos_Sim: 0.86544728, 0.12221630, -0.70953083, Fidelity: 0.98884714, 0.92095905, 0.74942608, 8/60, 49.44
2024-11-04 22:03:00,156 Energy: -3.82240702, -3.88755099, -3.94300666, Cos_Sim: 0.90383482, 0.06850713, -0.67209530, Fidelity: 0.98902327, 0.92948553, 0.79974108, 9/60, 55.63
2024-11-04 22:03:06,329 Energy: -3.78672674, -3.88027697, -3.95795249, Cos_Sim: 0.89997864, 0.06179429, -0.69617152, Fidelity: 0.98825342, 0.93505107, 0.82401964, 10/60, 61.80
2024-11-04 22:03:12,539 Energy: -3.05539688, -3.82645475, -3.93386919, Cos_Sim: 0.84819221, 0.07322996, -0.75358194, Fidelity: 0.98369281, 0.86835483, 0.46602397, 11/60, 68.01
2024-11-04 22:03:18,735 Energy: -3.77134069, -3.86727253, -3.91514929, Cos_Sim: 0.85001242, 0.04812066, -0.75671721, Fidelity: 0.98453788, 0.92110024, 0.76219112, 12/60, 74.21
2024-11-04 22:03:24,936 Energy: -3.73805921, -3.87052535, -3.92823751, Cos_Sim: 0.84533060, 0.14442953, -0.63948917, Fidelity: 0.98725672, 0.92480619, 0.83361337, 13/60, 80.41
2024-11-04 22:03:31,214 Energy: -3.75990231, -3.87935635, -3.93357029, Cos_Sim: 0.85521424, 0.08609016, -0.63977087, Fidelity: 0.98433336, 0.92658991, 0.79218825, 14/60, 86.69
2024-11-04 22:03:37,399 Energy: -3.79642352, -3.87360138, -3.92742531, Cos_Sim: 0.82494366, 0.12366531, -0.64835221, Fidelity: 0.98465635, 0.91540026, 0.80692445, 15/60, 92.87
2024-11-04 22:03:43,589 Energy: -3.78498126, -3.86233201, -3.93481632, Cos_Sim: 0.92440736, 0.08938833, -0.62538564, Fidelity: 0.98357160, 0.90980019, 0.76229425, 16/60, 99.06
2024-11-04 22:03:49,792 Energy: -3.68751079, -3.83810203, -3.89767494, Cos_Sim: 0.87892598, 0.09405794, -0.68131846, Fidelity: 0.96549069, 0.88290536, 0.72197230, 17/60, 105.27
2024-11-04 22:03:55,978 Energy: -3.72194164, -3.86834229, -3.93103705, Cos_Sim: 0.72539973, 0.06884095, -0.69842881, Fidelity: 0.98210049, 0.91477922, 0.78754056, 18/60, 111.45
2024-11-04 22:04:02,187 Energy: -3.07539604, -3.82699039, -3.92796554, Cos_Sim: 0.87216508, 0.11050001, -0.70532715, Fidelity: 0.97884460, 0.89872851, 0.61568685, 19/60, 117.66
2024-11-04 22:04:08,328 Energy: -3.76771078, -3.87876036, -3.94676495, Cos_Sim: 0.87246275, 0.05400098, -0.64459610, Fidelity: 0.99080511, 0.91927444, 0.81677728, 20/60, 123.80
2024-11-04 22:04:14,573 Energy: -3.78411547, -3.87542294, -3.93636935, Cos_Sim: 0.79121023, 0.09209756, -0.68390048, Fidelity: 0.98393353, 0.92835738, 0.83710683, 21/60, 130.05
2024-11-04 22:04:20,812 Energy: -3.79926233, -3.88244691, -3.93391066, Cos_Sim: 0.72918034, 0.03286338, -0.66343093, Fidelity: 0.98282688, 0.92868524, 0.80564799, 22/60, 136.29
2024-11-04 22:04:26,999 Energy: -3.81362407, -3.86917910, -3.93862978, Cos_Sim: 0.88684702, 0.08418796, -0.63729411, Fidelity: 0.99259671, 0.93052986, 0.82968371, 23/60, 142.47
2024-11-04 22:04:33,200 Energy: -3.75045764, -3.87778406, -3.93080933, Cos_Sim: 0.80705082, 0.14747579, -0.60532933, Fidelity: 0.98107588, 0.93866188, 0.84702482, 24/60, 148.67
2024-11-04 22:04:39,393 Energy: -3.77382682, -3.87617660, -3.94068822, Cos_Sim: 0.86068153, 0.17573351, -0.55965519, Fidelity: 0.97875748, 0.91873010, 0.81206021, 25/60, 154.87
